account_id|tweet_text|tweet_id|tweet_favorite_count|retweet_count|user_id|user_screen_name|user_location|tweet_created_at|tweet_language|tweet_location|tweet_source|original_tweet_id
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803966725377183744|0|30|737889402|PratMangal||Wed Nov 30 14:19:38 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803954229526163461|0|30|37402601|arunsharma6|New Delhi, India|Wed Nov 30 13:29:59 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|@sureshpprabhu @BSYBJP so his 20 crore loot converted to white ?|803951680228184064|0|0|2714464412|amitkumar1968||Wed Nov 30 13:19:51 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803951434685353985|0|30|236751624|Navin_Rochlani|Ulhasnagar|Wed Nov 30 13:18:53 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803951321791479808|0|30|3066400088|vipin123panwar|BHARAT MATA KI JAI|Wed Nov 30 13:18:26 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|@sureshpprabhu @BSYBJP sir.. we in karnataka dont have a railway line to nagpur from belguam.. nor a single line to ratnagiri|803950644147032064|0|0|1620882618|hinduwarrior15|HINDUSTAN|Wed Nov 30 13:15:44 2016|en|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>|\N
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803950464668549120|0|30|1620882618|hinduwarrior15|HINDUSTAN|Wed Nov 30 13:15:02 2016|en|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803950390995783680|0|30|711183156972380160|EklureBasawaraj|Bengaluru South, India|Wed Nov 30 13:14:44 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803949092762046465|0|30|150955882|saurabhtrivedi1|Noida, India|Wed Nov 30 13:09:35 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803949020221767680|0|30|462876049|amitnamdev5|Rajgarh, India|Wed Nov 30 13:09:17 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803948242635362305|0|30|758564366031605760|mpacheriya1|भारत|Wed Nov 30 13:06:12 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803947082956623872|0|30|3871228456|rameshraop|Bahrain, Padubidri, Bengaluru|Wed Nov 30 13:01:35 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803946193923358720|0|30|87478305|shah_bhavik|Mumbai|Wed Nov 30 12:58:03 2016|en|\N|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803945540681629696|0|30|14081806|manujarch|Bharat|Wed Nov 30 12:55:28 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803942954519891968
bsy|RT @Sonam123sk: @AmitShahFanClub @AmitShahEra @AmitShah @BSYBJP @BJP4Karnataka  good|803945336712658944|0|1|803920605619884032|SumitKu20593337||Wed Nov 30 12:54:39 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803773860105490433
bsy|@BSYBJP @JoshiPralhad @nalinkateel @ShobhaBJP @mepratap #SteelFlyoverBeda #SaveBengaluru https://t.co/7P9NRU1E1v|803945179249942528|0|0|197658428|sureshnr||Wed Nov 30 12:54:01 2016|und|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803944775980380160|0|30|749541381815701505|DevRajBohra2|Johannesburg, South Africa|Wed Nov 30 12:52:25 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803944705763459073|0|30|778599209624858624|DipankarHandi14|Nazira, Assam (India)|Wed Nov 30 12:52:09 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803944464905478144|0|30|90827584|Aryavrata001|Bharat|Wed Nov 30 12:51:11 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803944159648288768|0|30|4847696892|Click2Amit|Kolkata, India|Wed Nov 30 12:49:58 2016|en|\N|<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803944001363705856|0|30|310110754|ArikGandhi|Chikhli, India|Wed Nov 30 12:49:21 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943941729112064|0|30|286714231|sureshaabvp|Devanahalli Bangalore|Wed Nov 30 12:49:06 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943821520224257|0|30|787332816254095361|avichal_sisodia||Wed Nov 30 12:48:38 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943807247142912|0|30|717180000215048193|ISHWARLALSAHU4|Raipur, India|Wed Nov 30 12:48:34 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943457752387588|0|30|292434832|kalpanadivith|#Mumbai #Delhi #Bangalore|Wed Nov 30 12:47:11 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943342962864128|0|30|2781462573|BinayShahu|Bangalore imphal|Wed Nov 30 12:46:44 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943304505147392|0|30|802073467587874816|yuva_agaaz||Wed Nov 30 12:46:34 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943259982745600|0|30|59106908|contactin|भारत|Wed Nov 30 12:46:24 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943227011133441|0|30|752628602|amitkumardube18|new delhi|Wed Nov 30 12:46:16 2016|en|\N|<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943161089302529|0|30|1028395934|saver_jain|Aurangabad|Wed Nov 30 12:46:00 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943159931748353|0|30|357240228|gvidyadhara5|Bengaluru, India|Wed Nov 30 12:46:00 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943133667061760|0|30|2465343467|DevBhriguvanshi|Allahabad India|Wed Nov 30 12:45:54 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|RT @sureshpprabhu: Meeting with @BSYBJP https://t.co/7oVRGynE4l|803943026238181378|0|30|168185763|kavedia_nd|India, Mumbai, Malad|Wed Nov 30 12:45:28 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803942954519891968
bsy|Meeting with @BSYBJP https://t.co/7oVRGynE4l|803942954519891968|115|30|141208596|sureshpprabhu|India|Wed Nov 30 12:45:11 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|RT @DrJwalaG: Dear @BSYBJP u should be congratulating our Bangalore girl @aditigolf coz shez 1st Indian girl to win 2nd LET golf title . Pr…|803942519440601089|0|4|301951931|praveengarg3|new delhii india|Wed Nov 30 12:43:27 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803859643701362688
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803941965142237184|0|260|1028395934|saver_jain|Aurangabad|Wed Nov 30 12:41:15 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|802767706810236928
bsy|@OmmBishal @BSYBJP @narendramodi देर से न्याय मिलना भी एक अन्याय है बापू जी को शीघ्र न्याय मिलना चाहिए|803910296028975108|0|0|803120462385520640|GunjanArya8||Wed Nov 30 10:35:25 2016|hi|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|ಶಾಸಕರೇ ಕಲಾಪಕ್ಕೆ ಬನ್ನಿ.ಸಹಿಹಾಕಿ ಎದ್ದುಹೋಗಬೇಡಿ. #VkStory @CMofKarnataka @BSYBJP @JagadishShettar @dineshgrao @CTRavi_BJP https://t.co/6aXp3AoizE|803901229784891392|0|0|2578319870|ShashiHegdeVK|Bengaluru, India|Wed Nov 30 09:59:23 2016|kn|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@mepratap @BSYBJP @narendramodi @PMOIndia @rajnathsingh @arunjaitley @MVenkaiahNaidu  https://t.co/LRQLwhu3HG|803895171305848833|1|0|4192516274|VeereshBM6|Bellary, Karnataka|Wed Nov 30 09:35:19 2016|und|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@BSYBJP
 y Sir ur Bjp people not using Ramulanna photo in state banner last sunday in Ekatha samavesh thier is no single photo|803894876521672704|0|0|803204812976181248|Nayakhakkabukk2||Wed Nov 30 09:34:08 2016|en|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>|\N
bsy|RT @DrJwalaG: Dear @BSYBJP u should be congratulating our Bangalore girl @aditigolf coz shez 1st Indian girl to win 2nd LET golf title . Pr…|803886195793076224|0|4|2477766036|nkagr2706|srimadhopur|Wed Nov 30 08:59:39 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803859643701362688
bsy|RT @DrJwalaG: Dear @BSYBJP u should be congratulating our Bangalore girl @aditigolf coz shez 1st Indian girl to win 2nd LET golf title . Pr…|803885984681050112|0|4|85497642|DurgaMenon|Bengaluru, India|Wed Nov 30 08:58:48 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803859643701362688
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803873828137005056|0|260|375575133|SRamasamyBba|Jamshedpur, India|Wed Nov 30 08:10:30 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|@DrJwalaG @BSYBJP @aditigolf  Our BSY is busy wt his Chelas Somanna,Nirani,nurse Renuka becouse these jokars siddu screwing our life.|803870174675750916|1|0|1302910891|BasavaMashette||Wed Nov 30 07:55:59 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|@CMofKarnataka and @BSYBJP please see TV9 sting report on fake doctors mafia in Karnataka. Many  (cont) https://t.co/ibC2Fp1GOu|803869857053687808|0|0|250784913|Equateall|India|Wed Nov 30 07:54:43 2016|en|\N|<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>|\N
bsy|RT @DrJwalaG: Dear @BSYBJP u should be congratulating our Bangalore girl @aditigolf coz shez 1st Indian girl to win 2nd LET golf title . Pr…|803859760307052545|0|4|73133761|iYashwant|New Delhi, India|Wed Nov 30 07:14:36 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803859643701362688
bsy|RT @JaanBazzBugti: @BSYBJP @AmitShah support #Balochistan, join our social media campaign on human right day 10 Dec using hashtag #UNInterv…|803859736651300864|0|4|4238800992|riturathi52|india|Wed Nov 30 07:14:30 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802781476337160192
bsy|Dear @BSYBJP u should be congratulating our Bangalore girl @aditigolf coz shez 1st Indian girl to win 2nd LET golf… https://t.co/1N1PusvGGF|803859643701362688|18|4|2826529099|DrJwalaG|Earth |Wed Nov 30 07:14:08 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@BSYBJP why you join @BJP4Karnataka again. For #KJP we left everything in our Area. But you left us for your person… https://t.co/fkMncRbN5C|803852306395631617|0|0|4247217501|AfriendNasir|Hospet, India|Wed Nov 30 06:44:59 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@BSYBJP hai ji congratulations for your success in the political struggling|803848892605431808|0|0|766672477904736257|kpskyatra1||Wed Nov 30 06:31:25 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BJPKarITCell: A similar initiative by Shri @BSYBJP and @BJP4Karnataka was well appreciated by rural children in Karnataka. Kudos to @BJ…|803823579494281216|0|3|99654903|anandgurumurthy|Bengaluru, Karnataka|Wed Nov 30 04:50:50 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803820573524692993
bsy|RT @BJPKarITCell: A similar initiative by Shri @BSYBJP and @BJP4Karnataka was well appreciated by rural children in Karnataka. Kudos to @BJ…|803822802008678400|0|3|78513180|neelnabh|Mumbai|Wed Nov 30 04:47:44 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803820573524692993
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803822042407731200|0|169|764650064450953216|BJPMahilaMKar||Wed Nov 30 04:44:43 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BJPKarITCell: A similar initiative by Shri @BSYBJP and @BJP4Karnataka was well appreciated by rural children in Karnataka. Kudos to @BJ…|803822003669110784|0|3|81360627|mkawalgi|banglore|Wed Nov 30 04:44:34 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803820573524692993
bsy|A similar initiative by Shri @BSYBJP and @BJP4Karnataka was well appreciated by rural children in Karnataka. Kudos… https://t.co/aElkC8ic2o|803820573524692993|5|3|112974530|BJPKarITCell|Karnataka, India|Wed Nov 30 04:38:53 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|@BSYBJP  ji Please bless my brother he is working in Indian Army last 10 year's 2morrow his marriage ,ur 1 wish is very imp pls|803819123507499008|0|0|780039820055748608|NaMo_Sunil|Bagalkot, India|Wed Nov 30 04:33:07 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @kumarknv: Hope @CMofKarnataka @DrGParameshwara  @thekjgeorge @withDKS TJohn @BSYBJP Reddys Lads read d Writing on d wall.
Cc @nimmasure…|803816598234533888|0|2|180428169|Baba_Hindustani||Wed Nov 30 04:23:05 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803814375790297092
bsy|RT @kumarknv: Hope @CMofKarnataka @DrGParameshwara  @thekjgeorge @withDKS TJohn @BSYBJP Reddys Lads read d Writing on d wall.
Cc @nimmasure…|803815144925052928|0|2|354993695|hindustanse||Wed Nov 30 04:17:19 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803814375790297092
bsy|Hope @CMofKarnataka @DrGParameshwara  @thekjgeorge @withDKS TJohn @BSYBJP Reddys Lads read d Writing on d wall.
Cc… https://t.co/JWc1uAKg7H|803814375790297092|1|2|3790045040|kumarknv||Wed Nov 30 04:14:15 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|Looks like Opposition parties are digging their own grave by Opposing each and every move of Govt @AmitShah @Ra_THORe @BSYBJP|803812005257691136|0|0|143480618|vinuthpatel|Bengaluru South, India|Wed Nov 30 04:04:50 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803783913206325249|0|260|1596045211|Hiteshahirr|Khambhalia , Gujrat , India|Wed Nov 30 02:13:13 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802767706810236928
bsy|@AmitShahFanClub @AmitShahEra @AmitShah @BSYBJP @BJP4Karnataka  good|803773860105490433|1|1|803504827544305664|Sonam123sk|Muradnagar, Ghaziabad|Wed Nov 30 01:33:16 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@CTRavi_BJP @nrkbjp @AnanthKumar_BJP @BSYBJP @mepratap @AmitShah @mvmeet  @BJP4Karnataka #mission150 remove… https://t.co/ImJJnK1jQV|803765817796018176|1|0|3176883985|Vip_sambaragi|Bangalore|Wed Nov 30 01:01:18 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|@nrkbjp @BSYBJP @BJP4Karnataka @CTRavi_BJP @mepratap @VishweshwarBhat @Swamy39 @AnanthKumar_BJP @bjparvind… https://t.co/zspItQBeai|803756215972962305|0|0|3176883985|Vip_sambaragi|Bangalore|Wed Nov 30 00:23:09 2016|und|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @OmmBishal: @BSYBJP @narendramodi मेडिकल रिपोर्ट में लड़की के शरीर पर कोई खरोच के निशान तक नही जो सिद्ध करता है । #बापूजी_निर्दोष_हैं ht…|803753377284751360|0|20|803120462385520640|GunjanArya8||Wed Nov 30 00:11:52 2016|hi|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803436088740040705
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803684898502508545|0|260|791200849|ranchor10|Under The Sea|Tue Nov 29 19:39:46 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802767706810236928
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803674906659430400|0|169|792350991895007233|AmithBhargav09|Bengaluru, India|Tue Nov 29 19:00:03 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803204653122846721
bsy|.@BJP4Karnataka .@BSYBJP pls get Mohandas Pai into BJP .  Need his expertise in coming days . https://t.co/Ou3LKqvwDS|803671189658992640|0|0|135844272|arunbtgbd|ಬೆಂದಕಾಳೂರು, Bengaluru|Tue Nov 29 18:45:17 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803667104129896448|0|147|359333693|JaiAryawart|India|Tue Nov 29 18:29:03 2016|en|\N|<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>|803122419544141825
bsy|@narendramodi @PMOIndia Hi Modi sir, 
Why don't you order BJP leader to reveal their bank transactions before 8th Nov'16. @BSYBJP @BJP4India|803662223650365440|0|0|372973452|satish_sajjan09|Hyderabad, India|Tue Nov 29 18:09:40 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…|803661279734865920|0|504|3235168951|Darmashkian|India|Tue Nov 29 18:05:55 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|802857457705947136
bsy|@OmmBishal @BSYBJP @narendramodi #बापूजी_निर्दोष_हैं https://t.co/i4ts2WCj5q|803657357955764225|0|0|1328483978|desairv78||Tue Nov 29 17:50:20 2016|und|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…|803657292948258816|0|504|4070451932|brijmohanJii|West Bengal; Bihar ; India |Tue Nov 29 17:50:04 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802857457705947136
bsy|RT @OmmBishal: @BSYBJP @narendramodi मेडिकल रिपोर्ट में लड़की के शरीर पर कोई खरोच के निशान तक नही जो सिद्ध करता है । #बापूजी_निर्दोष_हैं ht…|803657118259826688|0|20|1328483978|desairv78||Tue Nov 29 17:49:22 2016|hi|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803436088740040705
bsy|@BSYBJP @AnanthKumar_BJP @AmitShah looks like poojari is doing the job of bjp in exposing yettinhole project scams. https://t.co/eGhaKbHMqC|803656204857675776|0|0|2310139711|RTarekere||Tue Nov 29 17:45:45 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah ,Will bring BJP back to power in Karnatak…|803655497865801728|0|306|85066298|mahendrabs|This is my life, Bangalore|Tue Nov 29 17:42:56 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802821802640621568
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803654631163240449|0|147|85066298|mahendrabs|This is my life, Bangalore|Tue Nov 29 17:39:29 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803122419544141825
bsy|@BSYBJP u r modi of Karnataka|803652197426798592|0|0|3529064172|rkjain8411||Tue Nov 29 17:29:49 2016|in|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @DVSBJP: Celebrated Deepavali with Soldiers,Saviours of the Nation #BSFSTS #Bengaluru with Sh @BSYBJP Sh @AnanthKumar_BJP,DIG Sri Vimal…|803649873379618820|0|30|3309946501|pranavv95_SG|Bengaluru, Karnataka|Tue Nov 29 17:20:35 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|792591005983789057
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803649854853390336|0|169|156861610|ShailendraKarki|Bangalore|Tue Nov 29 17:20:31 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @DVSBJP: It's our pride to Celebrate Deepavali with BSF Soldiers,Officers and Their Family members along with Sh @BSYBJP Sh @AnanthKumar…|803649669561602049|0|57|3309946501|pranavv95_SG|Bengaluru, Karnataka|Tue Nov 29 17:19:46 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|792602740337745920
bsy|RT @DVSBJP: @BJP4Karnataka President Sh @BSYBJP jiAdministering the oath to all on occasion of #RashtriyaEktaDiwas  at #bengaluru &amp; MLA Sh…|803649514259087360|0|10|3309946501|pranavv95_SG|Bengaluru, Karnataka|Tue Nov 29 17:19:09 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|792982385516175364
bsy|@ommbishal @bsybjp @narendramodi bapu ji ko nyaay milna chaiye|803647527245479936|0|0|803142414865145856|ArtiArya5||Tue Nov 29 17:11:16 2016|hi|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>|\N
bsy|RT @OmmBishal: @BSYBJP @narendramodi मेडिकल रिपोर्ट में लड़की के शरीर पर कोई खरोच के निशान तक नही जो सिद्ध करता है । #बापूजी_निर्दोष_हैं ht…|803647075522985984|0|20|803142414865145856|ArtiArya5||Tue Nov 29 17:09:28 2016|hi|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>|803436088740040705
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803643737544925184|0|260|700619936805171200|subramani7676||Tue Nov 29 16:56:12 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|RT @BSYBJP: Shri @AmitShah will shortly address OBC Morcha Rally in Bengaluru, Karnataka. Watch LIVE at https://t.co/vXJV8OeDtf|803643702795063296|0|26|700619936805171200|subramani7676||Tue Nov 29 16:56:04 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802792127549685760
bsy|RT @BSYBJP: Sh. @AmitShah inaugurated the OBC morcha Samavesha by beating the drums. https://t.co/AoLeNBBxDY|803643675943153664|0|52|700619936805171200|subramani7676||Tue Nov 29 16:55:57 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802801905072095233
bsy|RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah ,Will bring BJP back to power in Karnatak…|803643660185145345|0|306|700619936805171200|subramani7676||Tue Nov 29 16:55:54 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802821802640621568
